day,crime_date,mo,da,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,NUM_CRIMES
6,2016-04-16,04,16,61.0,38.1,1024.7,10.0,6.0,13.0,999.9,77.0,48.0,0.0,999.9,0,734
7,2016-04-17,04,17,64.7,38.7,1027.4,10.0,6.1,14.0,999.9,80.1,51.1,0.0,999.9,0,708
1,2016-04-18,04,18,68.2,38.1,1025.3,10.0,4.8,11.1,999.9,82.9,53.1,0.0,999.9,0,738
2,2016-04-19,04,19,55.9,40.0,1022.6,10.0,8.7,15.9,999.9,73.0,48.0,0.0,999.9,0,703
3,2016-04-20,04,20,61.5,40.7,1018.7,10.0,9.2,14.0,999.9,73.0,54.0,0.0,999.9,0,689
4,2016-04-21,04,21,62.8,52.1,1010.6,7.1,6.4,15.9,24.1,71.1,57.9,0.35,999.9,0,714
5,2016-04-22,04,22,52.2,43.1,1013.8,8.9,10.5,17.1,26.0,60.1,44.1,0.02,999.9,0,729
6,2016-04-23,04,23,49.4,37.7,1021.4,10.0,7.2,12.0,999.9,60.1,42.1,0.0,999.9,0,693
7,2016-04-24,04,24,59.6,42.6,1015.3,10.0,7.0,13.0,18.1,80.1,46.0,0.0,999.9,0,755
1,2016-04-25,04,25,72.6,51.2,1006.3,10.0,12.0,19.0,26.0,84.0,62.1,0.0,999.9,0,758
2,2016-04-26,04,26,54.5,44.6,1009.1,8.0,11.8,18.1,25.1,81.0,44.1,0.01,999.9,0,693
3,2016-04-27,04,27,46.4,39.0,1012.9,9.2,14.1,21.0,999.9,50.0,43.0,0.0,999.9,0,661
4,2016-04-28,04,28,47.7,41.4,1011.7,7.4,9.8,17.1,999.9,51.1,44.1,0.63,999.9,0,731
5,2016-04-29,04,29,46.7,39.7,1018.4,6.3,7.9,11.1,999.9,51.1,44.1,0.05,999.9,0,719
6,2016-04-30,04,30,46.6,40.1,1017.7,7.0,11.6,21.0,26.0,50.0,45.0,0.0,999.9,0,605
7,2016-05-01,05,01,46.9,43.7,1014.7,4.3,10.6,17.1,999.9,51.1,44.1,0.71,999.9,0,819
1,2016-05-02,05,02,49.8,38.8,1017.1,9.3,12.7,15.9,20.0,57.9,44.1,0.38,999.9,0,757
2,2016-05-03,05,03,55.0,35.0,1013.9,10.0,5.4,15.9,18.1,68.0,42.1,0.0,999.9,0,737
3,2016-05-04,05,04,52.2,39.0,1006.9,9.0,11.9,19.0,27.0,64.9,46.0,0.4,999.9,0,682
4,2016-05-05,05,05,49.5,35.9,1014.2,10.0,12.6,18.1,28.9,61.0,42.1,0.0,999.9,0,697
5,2016-05-06,05,06,61.6,40.6,1013.8,10.0,5.4,11.1,18.1,82.9,46.0,0.0,999.9,0,794
6,2016-05-07,05,07,65.1,40.7,1007.6,10.0,12.2,26.0,35.0,82.0,54.0,0.0,999.9,0,742
7,2016-05-08,05,08,57.2,30.7,1012.9,10.0,4.0,9.9,999.9,69.1,45.0,0.0,999.9,0,729
1,2016-05-09,05,09,57.2,44.3,1014.2,9.5,9.2,15.0,22.0,66.0,52.0,0.0,999.9,0,731
2,2016-05-10,05,10,57.4,54.1,1012.0,3.1,9.7,13.0,19.0,71.1,51.1,0.58,999.9,0,713
3,2016-05-11,05,11,60.4,56.8,1015.6,3.2,5.4,8.9,999.9,69.1,55.0,0.35,999.9,1,758
4,2016-05-12,05,12,63.4,55.8,1013.5,7.4,8.4,15.0,24.1,71.1,55.9,0.02,999.9,0,690
5,2016-05-13,05,13,59.3,43.5,1014.6,10.0,9.8,15.9,21.0,66.9,50.0,1.03,999.9,0,808
6,2016-05-14,05,14,47.7,35.4,1014.0,8.8,12.5,20.0,29.9,62.1,43.0,0.66,999.9,0,723
7,2016-05-15,05,15,47.3,26.9,1019.4,10.0,8.7,15.9,22.9,57.0,37.9,0.0,999.9,0,739
1,2016-05-16,05,16,57.1,33.8,1019.8,10.0,10.2,15.0,22.9,71.1,46.9,0.0,999.9,0,782
2,2016-05-17,05,17,55.4,41.3,1022.2,10.0,8.4,14.0,999.9,66.0,50.0,0.0,999.9,0,692
3,2016-05-18,05,18,54.2,36.6,1023.6,10.0,6.4,13.0,999.9,66.0,45.0,0.01,999.9,0,800
4,2016-05-19,05,19,57.5,32.0,1022.8,10.0,4.2,8.9,999.9,69.1,44.1,0.0,999.9,0,764
5,2016-05-20,05,20,60.8,37.5,1020.9,10.0,6.1,12.0,999.9,68.0,53.1,0.0,999.9,0,804
6,2016-05-21,05,21,64.5,34.8,1018.9,10.0,8.4,14.0,19.0,75.9,55.9,0.0,999.9,0,792
7,2016-05-22,05,22,67.2,40.7,1017.8,10.0,5.4,11.1,999.9,78.1,54.0,0.0,999.9,0,750
1,2016-05-23,05,23,68.5,39.9,1015.5,10.0,5.7,12.0,15.9,84.0,54.0,0.0,999.9,0,782
2,2016-05-24,05,24,75.7,45.2,1013.6,10.0,8.7,15.0,22.9,89.1,64.0,0.0,999.9,0,803
3,2016-05-25,05,25,77.9,58.8,1013.7,9.2,9.4,26.0,39.0,89.1,66.2,0.0,999.9,1,720
4,2016-05-26,05,26,73.2,63.2,1011.6,9.4,8.6,13.0,15.0,84.9,64.9,1.02,999.9,0,765
5,2016-05-27,05,27,76.1,64.0,1010.7,10.0,8.7,17.1,24.1,84.0,69.1,0.0,999.9,0,800
6,2016-05-28,05,28,75.1,64.2,1010.8,9.6,12.8,20.0,34.0,82.9,70.0,0.14,999.9,0,791
7,2016-05-29,05,29,74.9,59.0,1014.1,10.0,10.7,17.1,24.1,82.0,64.9,0.0,999.9,0,798
1,2016-05-30,05,30,75.9,57.2,1014.8,10.0,6.1,11.1,20.0,87.1,64.9,0.0,999.9,0,820
2,2016-05-31,05,31,73.4,56.9,1014.3,9.5,7.9,24.1,44.1,84.0,66.0,0.0,999.9,0,756
3,2016-06-01,06,01,69.9,61.7,1013.3,8.0,6.0,12.0,15.0,81.0,64.9,1.09,999.9,0,935
4,2016-06-02,06,02,72.6,53.2,1014.9,10.0,6.5,13.0,17.1,80.1,62.1,0.18,999.9,0,800
5,2016-06-03,06,03,72.7,52.1,1016.5,10.0,5.3,9.9,999.9,84.0,63.0,0.0,999.9,0,822
6,2016-06-04,06,04,72.1,57.0,1010.7,9.7,7.2,12.0,24.1,81.0,66.9,0.0,999.9,0,827
7,2016-06-05,06,05,70.5,57.4,1004.2,10.0,9.9,17.1,27.0,81.0,63.0,0.03,999.9,0,777
1,2016-06-06,06,06,73.0,53.1,1003.9,9.8,10.2,21.0,31.1,84.0,62.1,0.18,999.9,0,792
2,2016-06-07,06,07,64.0,48.0,1008.6,10.0,9.6,15.0,999.9,77.0,57.9,0.0,999.9,0,754
3,2016-06-08,06,08,61.5,48.0,1014.5,10.0,6.9,12.0,15.0,70.0,54.0,0.0,999.9,0,744
4,2016-06-09,06,09,63.9,50.8,1015.6,10.0,6.4,12.0,19.0,73.0,57.9,0.0,999.9,0,725
5,2016-06-10,06,10,77.2,62.2,1013.2,10.0,8.5,17.1,24.1,93.9,64.9,0.06,999.9,0,765
6,2016-06-11,06,11,85.2,62.4,1012.3,10.0,9.4,13.0,20.0,93.0,75.0,0.0,999.9,0,815
7,2016-06-12,06,12,72.8,49.3,1017.9,10.0,10.9,17.1,25.1,91.0,64.9,0.0,999.9,0,850
1,2016-06-13,06,13,71.1,48.3,1016.2,10.0,5.7,12.0,999.9,88.0,60.1,0.0,999.9,0,794
2,2016-06-14,06,14,77.2,58.5,1010.4,10.0,7.3,14.0,22.0,88.0,69.1,0.0,999.9,0,835
3,2016-06-15,06,15,80.6,67.6,1006.3,9.9,9.6,19.0,28.0,91.9,69.1,0.0,999.9,0,790
4,2016-06-16,06,16,75.2,62.0,1006.9,10.0,10.0,15.0,22.0,90.0,66.9,0.1,999.9,0,821
5,2016-06-17,06,17,72.5,54.2,1016.2,10.0,9.1,15.9,21.0,86.0,63.0,0.0,999.9,0,829
6,2016-06-18,06,18,76.3,50.8,1021.0,10.0,5.5,11.1,999.9,88.0,64.0,0.0,999.9,0,763
7,2016-06-19,06,19,80.4,56.4,1021.6,10.0,6.7,11.1,22.0,91.0,70.0,0.0,999.9,0,811
1,2016-06-20,06,20,84.6,66.8,1016.6,10.0,11.5,18.1,27.0,91.9,79.0,0.0,999.9,0,858
2,2016-06-21,06,21,77.1,51.2,1014.6,10.0,7.4,15.9,21.0,91.0,66.0,0.0,999.9,0,824
3,2016-06-22,06,22,73.3,59.2,1011.8,9.9,6.5,12.0,19.0,82.9,68.0,0.0,999.9,0,749
4,2016-06-23,06,23,72.3,65.8,1009.9,7.6,7.6,27.0,35.0,80.1,69.1,0.69,999.9,1,801
5,2016-06-24,06,24,73.3,57.9,1016.1,10.0,7.3,9.9,15.0,82.0,66.9,0.0,999.9,0,807
6,2016-06-25,06,25,79.5,61.5,1017.0,10.0,7.2,12.0,19.0,91.0,71.1,0.0,999.9,0,812
7,2016-06-26,06,26,82.8,67.8,1014.1,9.8,8.7,13.0,21.0,90.0,75.0,0.0,999.9,0,774
1,2016-06-27,06,27,81.9,59.9,1015.2,10.0,8.8,15.9,25.1,91.0,73.0,0.2,999.9,0,771
2,2016-06-28,06,28,69.3,52.9,1019.0,10.0,10.4,15.9,22.0,78.1,64.0,0.0,999.9,0,767
3,2016-06-29,06,29,67.9,48.9,1019.4,10.0,6.8,9.9,17.1,78.1,57.0,0.0,999.9,0,804
4,2016-06-30,06,30,72.3,48.1,1015.7,10.0,7.2,13.0,17.1,79.0,64.0,0.0,999.9,0,847
5,2016-07-01,07,01,69.6,55.6,1015.5,10.0,10.3,15.9,20.0,77.0,64.9,0.0,999.9,0,959
6,2016-07-02,07,02,67.9,45.9,1020.5,10.0,4.7,11.1,14.0,77.0,59.0,0.0,999.9,0,756
7,2016-07-03,07,03,70.4,52.0,1017.8,10.0,6.0,13.0,17.1,78.1,62.1,0.0,999.9,0,782
1,2016-07-04,07,04,71.9,59.8,1012.2,9.6,6.1,9.9,999.9,81.0,66.0,0.0,999.9,0,847
2,2016-07-05,07,05,77.2,64.5,1010.6,8.9,6.3,12.0,999.9,88.0,69.1,0.0,999.9,0,895
3,2016-07-06,07,06,79.1,66.8,1009.0,9.0,7.6,15.0,33.0,89.1,68.0,0.0,999.9,1,742
4,2016-07-07,07,07,78.4,68.5,1008.5,10.0,6.1,11.1,999.9,84.0,72.0,0.13,999.9,0,790
5,2016-07-08,07,08,78.6,66.6,1008.4,7.9,7.5,18.1,25.1,88.0,69.8,0.04,999.9,1,790
6,2016-07-09,07,09,74.5,58.0,1013.8,10.0,9.9,14.0,22.0,84.0,66.9,0.0,999.9,0,729
7,2016-07-10,07,10,74.2,56.6,1016.8,10.0,4.7,12.0,999.9,84.0,64.0,0.0,999.9,0,760
1,2016-07-11,07,11,81.3,64.9,1013.4,10.0,9.2,15.0,22.9,91.9,73.0,0.0,999.9,0,701
2,2016-07-12,07,12,82.9,69.0,1009.8,9.9,12.1,15.9,24.1,90.0,75.9,0.0,999.9,0,780
3,2016-07-13,07,13,79.1,68.3,1011.3,10.0,7.9,15.9,22.9,87.1,73.0,0.0,999.9,0,726
4,2016-07-14,07,14,76.5,64.8,1010.2,8.9,12.0,25.1,31.1,88.0,69.1,0.35,999.9,0,769
5,2016-07-15,07,15,72.6,58.3,1013.7,10.0,8.5,13.0,17.1,84.0,66.9,0.0,999.9,0,845
6,2016-07-16,07,16,69.3,55.7,1019.1,10.0,6.4,11.1,999.9,77.0,62.1,0.01,999.9,0,780
7,2016-07-17,07,17,73.9,59.3,1016.3,10.0,10.2,18.1,25.1,86.0,66.9,0.0,999.9,0,789
1,2016-07-18,07,18,78.8,67.5,1017.7,9.9,5.7,18.1,28.9,87.1,70.0,0.78,999.9,0,799
2,2016-07-19,07,19,79.6,63.8,1021.5,10.0,4.0,11.1,999.9,88.0,70.0,0.01,999.9,0,791
3,2016-07-20,07,20,80.7,66.8,1020.7,10.0,5.8,9.9,15.0,89.1,73.9,0.0,999.9,0,824
4,2016-07-21,07,21,82.5,72.8,1017.0,9.9,7.8,13.0,999.9,90.0,75.9,0.0,999.9,0,784
5,2016-07-22,07,22,81.1,70.9,1014.5,9.4,7.7,21.0,41.0,91.0,73.9,0.74,999.9,0,791
6,2016-07-23,07,23,86.0,74.3,1013.5,10.0,4.5,14.0,21.0,91.9,79.0,0.01,999.9,0,813
7,2016-07-24,07,24,80.4,72.5,1011.7,9.4,10.8,24.1,35.0,93.0,71.6,1.33,999.9,0,790
1,2016-07-25,07,25,79.6,65.3,1013.6,10.0,8.3,13.0,999.9,87.1,73.9,0.17,999.9,0,827
2,2016-07-26,07,26,80.9,62.9,1015.6,10.0,4.4,11.1,999.9,87.1,73.0,0.0,999.9,0,877
3,2016-07-27,07,27,81.5,63.3,1014.3,9.9,3.9,12.0,999.9,90.0,71.1,0.0,999.9,0,795
4,2016-07-28,07,28,78.8,66.9,1011.4,9.5,4.4,14.0,17.1,84.0,72.0,0.0,999.9,0,774
5,2016-07-29,07,29,75.3,69.1,1012.0,7.5,5.9,12.0,999.9,82.0,70.0,0.15,999.9,0,801
6,2016-07-30,07,30,74.2,65.5,1013.2,10.0,9.0,13.0,999.9,79.0,71.1,0.33,999.9,0,927
7,2016-07-31,07,31,74.4,64.2,1015.5,10.0,7.1,12.0,999.9,82.0,66.9,0.0,999.9,0,813
1,2016-08-01,08,01,76.5,65.5,1017.0,10.0,6.1,9.9,15.9,82.9,70.0,0.0,999.9,0,879
2,2016-08-02,08,02,79.2,65.4,1017.3,10.0,5.4,12.0,999.9,88.0,73.0,0.0,999.9,0,791
3,2016-08-03,08,03,81.8,65.7,1016.3,10.0,4.2,11.1,15.0,90.0,73.9,0.0,999.9,0,772
4,2016-08-04,08,04,83.5,65.3,1013.6,9.9,5.6,9.9,999.9,91.9,75.0,0.0,999.9,0,793
5,2016-08-05,08,05,80.1,67.7,1010.6,10.0,6.7,13.0,21.0,89.1,75.0,0.0,999.9,0,862
6,2016-08-06,08,06,76.6,61.0,1013.5,10.0,6.7,11.1,999.9,82.9,66.9,0.0,999.9,0,828
7,2016-08-07,08,07,75.6,58.4,1015.9,10.0,5.1,11.1,999.9,84.0,66.0,0.0,999.9,0,838
1,2016-08-08,08,08,78.6,61.5,1016.1,10.0,9.6,13.0,20.0,84.9,73.9,0.0,999.9,0,803
2,2016-08-09,08,09,79.9,60.7,1014.9,10.0,5.7,12.0,999.9,90.0,71.1,0.0,999.9,0,725
3,2016-08-10,08,10,83.1,65.2,1016.3,10.0,4.2,11.1,999.9,91.0,73.9,0.0,999.9,0,722
