day,crime_date,mo,da,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,NUM_CRIMES
5,2019-11-08,11,08,24.6,8.0,1032.9,10.0,7.6,13.0,19.0,33.1,17.1,0.0,999.9,0,680
6,2019-11-09,11,09,34.8,17.6,1019.3,10.0,10.1,15.0,22.9,48.0,28.0,0.0,999.9,0,710
7,2019-11-10,11,10,42.1,31.7,1015.3,10.0,6.5,9.9,999.9,45.0,37.9,0.0,999.9,0,650
1,2019-11-11,11,11,30.5,25.7,1022.2,5.4,13.4,21.0,28.0,41.0,21.2,0.13,2.0,1,494
2,2019-11-12,11,12,14.9,1.7,1032.8,10.0,11.7,17.1,29.9,23.0,9.0,0.02,2.0,0,545
3,2019-11-13,11,13,17.3,3.8,1026.7,10.0,10.1,17.1,28.0,26.1,12.0,0.0,2.0,0,578
4,2019-11-14,11,14,28.4,20.3,1023.0,9.2,7.1,11.1,17.1,33.1,25.0,0.0,2.0,0,578
5,2019-11-15,11,15,28.5,20.4,1028.6,9.2,6.0,12.0,999.9,37.9,21.9,0.0,1.2,0,756
6,2019-11-16,11,16,34.7,27.3,1029.9,9.4,5.0,11.1,999.9,42.1,28.9,0.0,1.2,0,663
7,2019-11-17,11,17,34.2,26.6,1019.6,10.0,6.2,9.9,22.0,42.1,28.9,0.0,999.9,0,701
1,2019-11-18,11,18,37.9,33.7,1010.2,5.9,5.4,8.0,999.9,42.1,36.0,0.0,999.9,0,683
2,2019-11-19,11,19,38.3,32.9,1009.1,7.4,4.2,8.9,999.9,41.0,36.0,0.0,999.9,0,682
3,2019-11-20,11,20,42.5,37.6,1020.1,5.2,4.2,8.9,999.9,48.9,39.0,0.03,999.9,0,729
4,2019-11-21,11,21,47.8,42.0,1012.6,8.6,14.6,25.1,38.1,55.9,42.1,0.18,999.9,0,662
5,2019-11-22,11,22,37.2,27.1,1021.1,10.0,8.2,15.9,22.9,46.9,32.0,0.31,999.9,0,727
6,2019-11-23,11,23,32.4,25.7,1014.3,10.0,4.8,9.9,999.9,41.0,27.0,0.0,999.9,0,702
7,2019-11-24,11,24,39.4,30.8,1006.0,10.0,8.9,11.1,18.1,50.0,33.1,0.0,999.9,0,697
1,2019-11-25,11,25,45.5,36.8,1003.1,10.0,7.3,12.0,18.1,55.0,37.9,0.0,999.9,0,691
2,2019-11-26,11,26,42.1,35.2,1008.4,9.3,5.5,11.1,19.0,50.0,33.1,0.0,999.9,0,678
3,2019-11-27,11,27,45.8,39.6,1000.7,7.7,18.3,33.0,48.0,57.0,37.0,0.49,999.9,0,637
4,2019-11-28,11,28,35.2,25.1,1029.7,10.0,9.5,17.1,29.9,39.0,32.0,0.14,999.9,0,505
5,2019-11-29,11,29,37.2,33.8,1028.7,7.9,4.4,8.0,999.9,39.9,35.1,0.01,999.9,0,648
6,2019-11-30,11,30,38.5,34.5,1014.7,6.5,11.3,18.1,28.0,41.0,36.0,0.02,999.9,0,663
7,2019-12-01,12,01,40.5,37.7,996.1,6.5,9.1,15.9,22.0,43.0,37.0,0.16,999.9,0,717
1,2019-12-02,12,02,33.3,26.8,1013.5,9.6,11.7,15.9,22.9,37.9,30.9,0.06,999.9,0,709
2,2019-12-03,12,03,33.5,26.3,1011.2,9.7,10.1,15.9,24.1,39.9,30.0,0.0,999.9,0,689
3,2019-12-04,12,04,37.6,28.4,1005.2,10.0,11.4,19.0,28.9,44.1,32.0,0.0,999.9,0,746
4,2019-12-05,12,05,36.8,28.0,1015.7,10.0,5.3,9.9,17.1,46.0,28.0,0.0,999.9,0,700
5,2019-12-06,12,06,39.2,29.3,1020.8,10.0,9.6,17.1,25.1,45.0,32.0,0.0,999.9,0,736
6,2019-12-07,12,07,32.0,23.4,1029.0,10.0,5.8,12.0,999.9,39.0,25.0,0.0,999.9,0,700
7,2019-12-08,12,08,39.9,31.4,1017.0,9.1,10.1,15.0,31.1,48.2,35.1,0.0,999.9,0,669
1,2019-12-09,12,09,47.2,43.9,1002.9,5.9,9.1,22.9,34.0,48.9,37.9,0.01,999.9,0,705
2,2019-12-10,12,10,23.2,13.2,1017.8,9.8,13.8,21.0,32.1,37.9,15.1,0.01,999.9,0,675
3,2019-12-11,12,11,19.2,8.3,1030.4,9.2,9.3,18.1,26.0,25.0,14.0,0.0,999.9,0,604
4,2019-12-12,12,12,30.1,19.1,1028.4,9.4,9.6,18.1,33.0,46.0,19.9,0.0,999.9,0,656
5,2019-12-13,12,13,39.7,27.6,1015.4,10.0,6.9,13.0,24.1,45.0,37.0,0.0,999.9,0,731
6,2019-12-14,12,14,34.2,28.0,1008.2,8.8,5.1,15.0,22.0,41.0,30.0,0.0,999.9,0,682
7,2019-12-15,12,15,24.8,15.1,1017.3,9.8,7.8,14.0,20.0,28.9,19.4,0.0,999.9,0,655
1,2019-12-16,12,16,27.8,21.8,1022.4,7.6,5.6,9.9,999.9,30.9,24.8,0.0,999.9,0,624
2,2019-12-17,12,17,26.6,18.9,1020.9,9.9,10.2,18.1,25.1,30.9,19.9,0.0,999.9,0,669
3,2019-12-18,12,18,21.3,6.6,1024.6,9.9,9.8,15.0,21.0,28.9,12.9,0.0,999.9,0,652
4,2019-12-19,12,19,24.3,9.6,1027.4,9.9,9.0,15.0,25.1,37.0,16.0,0.0,999.9,0,683
5,2019-12-20,12,20,31.3,24.7,1030.3,6.9,3.7,7.0,999.9,41.0,24.1,0.0,999.9,0,722
6,2019-12-21,12,21,39.0,28.5,1028.4,9.8,7.3,11.1,17.1,48.9,32.0,0.0,999.9,0,745
7,2019-12-22,12,22,40.4,29.9,1024.9,10.0,7.7,11.1,18.1,53.1,32.0,0.0,999.9,0,680
1,2019-12-23,12,23,42.8,31.8,1019.3,10.0,7.5,13.0,22.9,53.1,36.0,0.0,999.9,0,687
2,2019-12-24,12,24,40.8,34.7,1018.3,6.8,4.7,11.1,21.0,55.0,28.0,0.0,999.9,1,623
3,2019-12-25,12,25,48.8,40.0,1012.9,10.0,8.1,13.0,20.0,61.0,39.9,0.0,999.9,0,512
4,2019-12-26,12,26,56.3,48.8,1013.0,10.0,10.3,14.0,21.0,62.1,51.1,0.0,999.9,0,608
5,2019-12-27,12,27,38.3,32.1,1022.1,8.4,8.6,14.0,20.0,55.0,33.1,0.0,999.9,0,691
6,2019-12-28,12,28,36.0,31.3,1023.5,6.3,5.6,11.1,999.9,46.0,30.0,0.0,999.9,0,638
7,2019-12-29,12,29,54.3,50.9,1005.1,7.6,10.7,17.1,28.9,57.9,46.0,0.76,999.9,0,689
1,2019-12-30,12,30,39.0,34.0,998.6,8.2,13.7,22.9,34.0,54.0,30.0,0.85,999.9,0,615
2,2019-12-31,12,31,27.7,20.4,1006.2,7.1,16.8,26.0,42.9,30.9,26.1,0.01,1.2,0,547
