"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Fri","Mon","Sat","Sun","Thu","Tue","Wed","year","temp","wdsp","visib","prcp","sndp","fog","NUM_CRIMES"
"1",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,22.3,15,10,0,999.9,0,1222
"2",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,28.4,5.1,10,0,999.9,0,673
"3",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,34.3,4.9,4.9,0.08,999.9,0,648
"4",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,30.6,9.2,2.9,0.54,2,0,514
"5",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,4.5,11.3,10,0.03,1.2,0,523
"6",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,9.2,8,6.7,0.11,2,0,503
"7",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,5.4,15.4,10,0,2,0,474
"8",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,0.4,13.2,8.2,0,3.1,0,448
"9",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,10.3,15,7.1,0.05,3.1,0,590
"10",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,8,11.6,10,0,2,0,647
"11",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,27.7,10,9.2,0,3.1,0,649
"12",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,26.3,8.7,6.8,0.15,3.9,0,607
"13",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,19.3,9.1,8.3,0.03,3.1,0,612
"14",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,13.5,5.3,9.8,0,3.1,0,675
"15",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,23.5,9.1,9.7,0,3.1,0,763
"16",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,29.3,6,8.5,0,3.1,0,710
"17",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,36.8,12.1,8.3,0,1.2,0,741
"18",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,38.7,10.9,10,0,999.9,0,698
"19",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,34,4.5,10,0,999.9,0,708
"20",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,36.6,4.3,6.7,0,999.9,0,793
"21",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,34.2,7.2,5.7,0.01,999.9,0,745
"22",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,32.2,4.8,9.8,0,999.9,0,752
"23",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,31.7,10.2,8.2,0,999.9,0,800
"24",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,35.1,8.5,9.7,0,999.9,0,756
"25",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,34.1,10.3,6.4,0,1.2,0,646
"26",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,25.9,7.3,9,0.06,1.2,0,656
"27",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,29.3,6.1,5.8,0.04,1.2,0,675
"28",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,28.7,6.8,10,0,999.9,0,646
"29",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,36.1,12.7,9.3,0.03,999.9,0,703
"30",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,29.7,9.2,9.8,0,999.9,0,714
"31",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,30.3,6.5,10,0,999.9,0,636
"32",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,31.8,11.2,1.4,0.25,13,1,562
"33",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,18.1,14.2,5,0.21,16.9,1,474
"34",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,16.7,7.5,8.9,0,16.9,1,511
"35",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,25.4,6.4,4.5,0.05,16.1,0,577
"36",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,11.4,7.1,10,0,15,0,572
"37",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,20.2,9.4,9.8,0,14.2,0,696
"38",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,33.6,7.2,9.6,0,11,0,679
"39",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,38.5,7.8,7.1,0,5.1,0,615
"40",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,29.3,13.4,6.9,0,3.9,0,607
"41",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,28.4,7.1,9.6,0,3.9,0,629
"42",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,32.6,10,8.9,0,3.1,0,606
"43",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,18.3,13.8,9.4,0,3.1,0,611
"44",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,14.5,8.4,10,0,3.1,0,632
"45",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,21.1,15.9,9.2,0,3.1,0,597
"46",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,7.3,9.4,7.6,0,3.1,0,552
"47",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,12.8,4.2,10,0,3.1,0,537
"48",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,18.2,9.1,8.7,0,3.1,0,597
"49",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,9.6,12.8,9.9,0,3.1,0,511
"50",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,1.3,11.9,9.7,0,3.1,0,463
"51",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,7,8.8,9.3,0,3.1,0,651
"52",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,23.4,6.3,9.3,0,3.1,0,652
"53",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,24.3,8.7,9,0,3.1,0,593
"54",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,7.7,9.8,10,0,3.1,0,572
"55",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,13.9,12.6,10,0,3.1,0,628
"56",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,24.1,7.9,8.9,0,3.1,0,571
"57",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,20.2,11.5,3.1,0.06,7.1,1,517
"58",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,10,6.7,10,0,5.9,0,638
"59",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,11,4.6,10,0,5.9,0,545
"60",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2015,22,5.1,7.3,0,5.9,0,756
"61",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2015,23.8,6.6,10,0.01,5.1,0,658
"62",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2015,30.7,10.6,6.5,0.04,3.9,0,636
"63",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2015,26.6,10.4,10,0.06,3.9,0,562
"64",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2015,15.2,8.9,10,0,3.9,0,612
"65",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2015,14.7,10.4,10,0,3.9,0,712
"66",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2015,34.1,10.6,10,0,2,0,697
"67",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2015,37.1,6.7,10,0,1.2,0,625
"68",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2015,40,4.7,10,0,1.2,0,726
"69",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2015,43.9,6.2,4.6,0,999.9,1,753
"70",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2015,44.7,6.5,6.5,0,999.9,1,746
"71",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2015,44.9,6.5,10,0,999.9,0,751
"72",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2015,50.6,6.3,10,0,999.9,0,814
"73",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2015,52.5,8.2,9.7,0,999.9,0,798
"74",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2015,47.6,6.7,10,0,999.9,0,778
"75",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2015,61.3,11.7,10,0,999.9,0,779
"76",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2015,44.1,15,10,0,999.9,0,692
"77",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2015,38.8,4.3,10,0,999.9,0,690
"78",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2015,44.4,7.4,10,0,999.9,0,717
"79",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2015,44,7.8,9.3,0,999.9,0,775
"80",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2015,43,11.4,8.1,0,999.9,0,689
"81",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2015,34.8,10,9.8,0,999.9,0,656
"82",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2015,31.4,11.5,6.6,0.07,3.1,1,592
"83",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2015,32.4,9.1,9.9,0.08,2,0,639
"84",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2015,40.7,11,7,0.17,999.9,0,723
"85",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2015,39.7,8.1,9.7,0.13,999.9,0,684
"86",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2015,30.8,12.1,8.3,0.01,1.2,0,725
"87",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2015,29.2,6.2,10,0,999.9,0,657
"88",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2015,34.9,12.4,10,0,999.9,0,619
"89",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2015,49.1,9,10,0.04,999.9,0,719
"90",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2015,50.1,9.4,9.2,0,999.9,0,693
"91",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,55.9,8.5,10,0,999.9,0,927
"92",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,60.6,11,9.5,0.02,999.9,0,794
"93",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,52,8.9,10,0.25,999.9,0,710
"94",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,42.9,10.7,10,0,999.9,0,694
"95",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,56.3,10.3,10,0,999.9,0,673
"96",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,55,6.3,10,0,999.9,0,676
"97",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,43.6,10.5,5.1,0.11,999.9,0,603
"98",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,47.2,7.6,3.2,0.04,999.9,1,679
"99",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,54.6,9.1,4.3,0.21,999.9,0,648
"100",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,54.5,19.2,9.8,0.82,999.9,0,714
"101",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,50.5,7.2,10,0,999.9,0,720
"102",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,58.8,8,10,0,999.9,0,773
"103",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,63.3,10.5,9.8,0.11,999.9,0,735
"104",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,58.2,5.1,10,0.03,999.9,0,767
"105",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,56,9.6,10,0,999.9,0,798
"106",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,54.8,7.1,8.8,0.34,999.9,0,686
"107",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,62.4,3.8,9.1,0,999.9,0,785
"108",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,62.3,7.4,10,0,999.9,0,769
"109",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,57.5,8.7,9.4,0,999.9,0,703
"110",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,50.8,14.1,7,0.42,999.9,0,743
"111",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,47.6,16.2,10,0,999.9,0,663
"112",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,42.2,12.7,9.9,0,999.9,0,682
"113",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,44.5,7.9,10,0,999.9,0,731
"114",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,47.5,4.3,10,0,999.9,0,761
"115",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,45.9,13.1,8.8,0.29,999.9,0,695
"116",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,47.1,10.7,10,0.34,999.9,0,718
"117",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,49.1,11.9,10,0,999.9,0,721
"118",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,49.1,5.4,10,0,999.9,0,718
"119",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,52.3,5.2,10,0,999.9,0,766
"120",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,48,12.1,10,0,999.9,0,666
"121",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2015,52.2,5.5,10,0,999.9,0,951
"122",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2015,64.9,5.8,10,0,999.9,0,686
"123",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2015,70.1,8.5,10,0,999.9,0,745
"124",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2015,67.8,8.4,10,0.2,999.9,0,779
"125",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2015,56.1,7.2,5.8,0.78,999.9,0,696
"126",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2015,60.1,5.4,3.6,0.01,999.9,1,739
"127",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2015,71.2,7.8,9.9,0,999.9,0,826
"128",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2015,73.9,7.8,9.9,0,999.9,0,807
"129",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2015,60.4,7.2,6.3,0.59,999.9,0,685
"130",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2015,50.3,7.7,5.7,0.18,999.9,0,741
"131",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2015,59.9,9.4,8.7,0.05,999.9,0,748
"132",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2015,54.2,15.3,10,0.14,999.9,0,757
"133",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2015,49.6,9.3,10,0,999.9,0,767
"134",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2015,55.3,8.7,10,0,999.9,0,755
"135",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2015,67.6,9.8,9.7,0.16,999.9,0,822
"136",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2015,72.9,6,10,0.03,999.9,0,882
"137",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2015,74.9,11.3,8.3,0,999.9,0,836
"138",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2015,74.6,12.9,10,0,999.9,0,758
"139",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2015,51.4,10.5,10,0,999.9,0,707
"140",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2015,46.2,9.1,10,0,999.9,0,729
"141",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2015,54.7,7.3,10,0.02,999.9,0,745
"142",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2015,60.5,7.5,10,0,999.9,0,824
"143",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2015,65.7,6.7,10,0,999.9,0,798
"144",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2015,68.8,5.4,9.7,0.01,999.9,0,687
"145",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2015,74.3,12.8,9.8,0.43,999.9,0,708
"146",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2015,73.3,10.9,9.4,0.06,999.9,0,771
"147",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2015,70.9,11.7,9.8,0.42,999.9,0,737
"148",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2015,72,5.3,10,0.06,999.9,0,800
"149",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2015,75.7,8.7,9.6,0,999.9,0,828
"150",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2015,66,10.3,7.7,0.23,999.9,0,719
"151",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2015,48.7,15.6,6.4,0.77,999.9,0,666
"152",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2015,53.5,9.2,10,0.02,999.9,0,954
"153",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2015,58,4.6,10,0,999.9,0,772
"154",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2015,65.3,6,10,0,999.9,0,777
"155",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2015,71,7.2,10,0,999.9,0,721
"156",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2015,66.8,11,9.3,0,999.9,0,786
"157",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2015,62.4,9.6,9.9,0,999.9,0,758
"158",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2015,68.2,9.3,9.3,0,999.9,0,739
"159",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2015,74.9,11.3,9.7,0.44,999.9,0,681
"160",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2015,72,5.9,9.7,0.1,999.9,0,731
"161",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2015,81.7,11.5,10,0.08,999.9,0,793
"162",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2015,72.1,6.2,9.7,0.01,999.9,0,802
"163",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2015,65.9,6.1,4.1,0.28,999.9,0,827
"164",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2015,69.7,5.8,6.4,0.09,999.9,1,813
"165",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2015,75.9,7.2,8.5,1.44,999.9,0,794
"166",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2015,76.4,6.7,9,1.54,999.9,1,739
"167",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2015,70.4,8.5,8.6,1.75,999.9,0,847
"168",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2015,63.5,4,8.7,0,999.9,0,722
"169",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2015,74.5,7.8,7.1,0.33,999.9,1,768
"170",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2015,63.1,10.7,10,0.48,999.9,0,775
"171",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2015,67.4,5.9,10,0,999.9,0,766
"172",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2015,76.8,7.8,9.7,0.22,999.9,0,783
"173",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2015,78.3,8.7,9.9,0,999.9,0,780
"174",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2015,77.2,9,10,0.04,999.9,0,732
"175",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2015,72.3,5,10,0,999.9,0,728
"176",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2015,73.4,6.7,9,0,999.9,0,784
"177",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2015,66.3,7.9,6.8,0.02,999.9,0,784
"178",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2015,66.5,9.2,9.7,0.7,999.9,0,723
"179",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2015,70,5,10,0,999.9,0,797
"180",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2015,70.6,4.4,9.3,0.02,999.9,0,751
"181",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2015,70.7,6.6,8.5,0.06,999.9,0,748
"182",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,62.6,7.7,10,0,999.9,0,888
"183",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,62.8,9.3,9.9,0,999.9,0,757
"184",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,68,6.3,10,0,999.9,0,768
"185",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,72.2,3.1,9.9,0,999.9,0,845
"186",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,76,3.5,8,0,999.9,0,898
"187",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,78.4,8.5,9.2,0,999.9,0,757
"188",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,69,12.3,8.3,0.76,999.9,0,701
"189",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,62.5,7.2,10,0.05,999.9,0,718
"190",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,66.3,7.2,5.9,0.04,999.9,0,671
"191",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,71.5,4.3,9,0,999.9,0,739
"192",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,73.7,3.7,10,0,999.9,0,798
"193",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,75,5.9,8.5,0.09,999.9,0,801
"194",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,78,9.1,10,0.06,999.9,0,782
"195",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,78,9.3,10,0.66,999.9,0,711
"196",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,68.2,10,10,0,999.9,0,795
"197",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,69.4,6.9,9.6,0,999.9,0,673
"198",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,80,7.8,8.4,0.52,999.9,0,825
"199",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,82.5,8,10,0.03,999.9,0,776
"200",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,82.1,7,10,0.03,999.9,0,764
"201",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,77.6,5.8,10,0,999.9,0,778
"202",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,77.1,7.4,10,0,999.9,0,776
"203",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,75.9,4.1,10,0,999.9,0,774
"204",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,77.7,4.1,10,0,999.9,0,810
"205",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,79.2,6,10,0,999.9,0,867
"206",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,80.8,8.2,10,0,999.9,0,831
"207",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,77.4,4.7,10,0,999.9,0,802
"208",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,80.3,6.8,9.5,0,999.9,0,835
"209",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,82.9,6.8,10,0,999.9,0,767
"210",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,83.3,8,9.5,0.07,999.9,0,763
"211",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,80,9.5,10,0,999.9,0,775
"212",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,80.7,9.9,10,0,999.9,0,781
