"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Fri","Mon","Sat","Sun","Thu","Tue","Wed","year","temp","wdsp","visib","prcp","sndp","fog","NUM_CRIMES"
"505",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2016,76.1,8.7,10,0,999.9,0,0.644295302013423
"506",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2016,75.1,12.8,9.6,0.14,999.9,0,0.624161073825503
"507",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2016,74.9,10.7,10,0,999.9,0,0.639821029082774
"508",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2016,75.9,6.1,10,0,999.9,0,0.68903803131991
"509",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2016,73.4,7.9,9.5,0,999.9,0,0.54586129753915
"510",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2016,69.9,6,8,1.09,999.9,0,0.946308724832215
"511",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2016,72.6,6.5,10,0.18,999.9,0,0.644295302013423
"512",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2016,72.7,5.3,10,0,999.9,0,0.693512304250559
"513",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2016,72.1,7.2,9.7,0,999.9,0,0.704697986577181
"514",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2016,70.5,9.9,10,0.03,999.9,0,0.592841163310962
"515",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2016,73,10.2,9.8,0.18,999.9,0,0.626398210290828
"516",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2016,64,9.6,10,0,999.9,0,0.541387024608501
"517",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2016,61.5,6.9,10,0,999.9,0,0.519015659955257
"518",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2016,63.9,6.4,10,0,999.9,0,0.476510067114094
"519",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2016,77.2,8.5,10,0.06,999.9,0,0.565995525727069
"520",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2016,85.2,9.4,10,0,999.9,0,0.677852348993289
"521",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2016,72.8,10.9,10,0,999.9,0,0.756152125279642
"522",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2016,71.1,5.7,10,0,999.9,0,0.630872483221476
"523",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2016,77.2,7.3,10,0,999.9,0,0.722595078299776
"524",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2016,80.6,9.6,9.9,0,999.9,0,0.621923937360179
"525",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2016,75.2,10,10,0.1,999.9,0,0.691275167785235
"526",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2016,72.5,9.1,10,0,999.9,0,0.70917225950783
"527",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2016,76.3,5.5,10,0,999.9,0,0.561521252796421
"528",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2016,80.4,6.7,10,0,999.9,0,0.668903803131991
"529",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2016,84.6,11.5,10,0,999.9,0,0.774049217002237
"530",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2016,77.1,7.4,10,0,999.9,0,0.697986577181208
"531",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2016,73.3,6.5,9.9,0,999.9,0,0.530201342281879
"532",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2016,72.3,7.6,7.6,0.69,999.9,1,0.646532438478747
"533",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2016,73.3,7.3,10,0,999.9,0,0.659955257270693
"534",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2016,79.5,7.2,10,0,999.9,0,0.671140939597315
"535",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2016,82.8,8.7,9.8,0,999.9,0,0.586129753914989
"536",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2016,81.9,8.8,10,0.2,999.9,0,0.579418344519016
"537",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2016,69.3,10.4,10,0,999.9,0,0.570469798657718
"538",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2016,67.9,6.8,10,0,999.9,0,0.65324384787472
"539",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2016,72.3,7.2,10,0,999.9,0,0.749440715883669
"540",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,69.6,10.3,10,0,999.9,0,1
"541",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,67.9,4.7,10,0,999.9,0,0.54586129753915
"542",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,70.4,6,10,0,999.9,0,0.604026845637584
"543",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,71.9,6.1,9.6,0,999.9,0,0.749440715883669
"544",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,77.2,6.3,8.9,0,999.9,0,0.856823266219239
"545",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,79.1,7.6,9,0,999.9,1,0.514541387024608
"546",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,78.4,6.1,10,0.13,999.9,0,0.621923937360179
"547",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,78.6,7.5,7.9,0.04,999.9,1,0.621923937360179
"548",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,74.5,9.9,10,0,999.9,0,0.485458612975392
"549",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,74.2,4.7,10,0,999.9,0,0.554809843400447
"550",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,81.3,9.2,10,0,999.9,0,0.422818791946309
"551",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,82.9,12.1,9.9,0,999.9,0,0.599552572706935
"552",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,79.1,7.9,10,0,999.9,0,0.478747203579418
"553",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,76.5,12,8.9,0.35,999.9,0,0.574944071588367
"554",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,72.6,8.5,10,0,999.9,0,0.74496644295302
"555",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,69.3,6.4,10,0.01,999.9,0,0.599552572706935
"556",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,73.9,10.2,10,0,999.9,0,0.619686800894855
"557",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,78.8,5.7,9.9,0.78,999.9,0,0.642058165548098
"558",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,79.6,4,10,0.01,999.9,0,0.624161073825503
"559",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,80.7,5.8,10,0,999.9,0,0.697986577181208
"560",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,82.5,7.8,9.9,0,999.9,0,0.608501118568233
"561",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,81.1,7.7,9.4,0.74,999.9,0,0.624161073825503
"562",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,86,4.5,10,0.01,999.9,0,0.67337807606264
"563",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,80.4,10.8,9.4,1.33,999.9,0,0.621923937360179
"564",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,79.6,8.3,10,0.17,999.9,0,0.704697986577181
"565",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,80.9,4.4,10,0,999.9,0,0.8165548098434
"566",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,81.5,3.9,9.9,0,999.9,0,0.633109619686801
"567",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,78.8,4.4,9.5,0,999.9,0,0.586129753914989
"568",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,75.3,5.9,7.5,0.15,999.9,0,0.646532438478747
"569",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,74.2,9,10,0.33,999.9,0,0.92841163310962
"570",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,74.4,7.1,10,0,999.9,0,0.67337807606264
"571",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,76.5,6.1,10,0,999.9,0,0.821029082774049
"572",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,79.2,5.4,10,0,999.9,0,0.624161073825503
"573",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,81.8,4.2,10,0,999.9,0,0.58165548098434
"574",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,83.5,5.6,9.9,0,999.9,0,0.628635346756152
"575",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,80.1,6.7,10,0,999.9,0,0.782997762863535
"576",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,76.6,6.7,10,0,999.9,0,0.706935123042506
"577",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,75.6,5.1,10,0,999.9,0,0.729306487695749
"578",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,78.6,9.6,10,0,999.9,0,0.651006711409396
"579",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,79.9,5.7,10,0,999.9,0,0.476510067114094
"580",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,83.1,4.2,10,0,999.9,0,0.469798657718121
"581",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,84.6,8.6,9.9,0,999.9,0,0.760626398210291
"582",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,81.5,6.6,9.1,0,999.9,1,0.523489932885906
"583",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,78.4,7.2,7.3,2.25,999.9,0,0.702460850111857
"584",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,78.4,4.7,10,0.04,999.9,0,0.738255033557047
"585",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,75.5,6.7,9.8,0,999.9,0,0.738255033557047
"586",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,76.4,7.2,8.2,0.29,999.9,0,0.680089485458613
"587",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,79.1,6.4,10,0.04,999.9,0,0.782997762863535
"588",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,79.1,6.2,8.9,0.22,999.9,1,0.570469798657718
"589",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,76.6,7.2,10,1.2,999.9,0,0.628635346756152
"590",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,75.8,9.6,9.4,0,999.9,0,0.742729306487696
"591",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,68.5,8.9,10,1.01,999.9,0,0.612975391498881
"592",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,69.6,3.5,10,0,999.9,0,0.483221476510067
"593",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,73.6,8.5,10,0,999.9,0,0.536912751677852
"594",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,76.9,10.6,9.4,0,999.9,0,0.695749440715884
"595",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,77.9,6.6,9.9,0.36,999.9,0,0.577181208053691
"596",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,74.2,5,10,0.06,999.9,0,0.651006711409396
"597",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,75.9,7.8,8,0.65,999.9,0,0.686800894854586
"598",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,78.5,5.2,9.9,0.27,999.9,0,0.655480984340045
"599",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,78.4,6.2,10,0,999.9,0,0.825503355704698
"600",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,78.9,4.6,8.1,0,999.9,0,0.543624161073825
"601",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,74.6,8.8,10,0.17,999.9,0,0.597315436241611
"602",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2016,69.8,9.1,10,0,999.9,0,0.642058165548098
"603",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2016,70.2,6.5,10,0,999.9,0,0.711409395973154
"604",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2016,72.2,6.7,10,0,999.9,0,0.597315436241611
"605",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2016,77.6,8.1,10,0,999.9,0,0.691275167785235
"606",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2016,83.8,9.3,10,0,999.9,0,0.557046979865772
"607",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2016,85.1,9.5,10,0,999.9,0,0.472035794183445
"608",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2016,77.3,9.4,9.4,0.21,999.9,0,0.630872483221476
"609",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2016,75.2,4.3,10,0.01,999.9,0,0.684563758389262
"610",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2016,70.3,7.8,9.7,0.02,999.9,0,0.570469798657718
"611",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2016,66.8,4.8,10,0.03,999.9,0,0.550335570469799
"612",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2016,70.7,7.4,10,0,999.9,0,0.628635346756152
"613",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2016,74.4,7.8,10,0,999.9,0,0.612975391498881
"614",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2016,71.6,9.3,10,0.01,999.9,0,0.68903803131991
"615",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2016,70.8,7.4,10,0,999.9,0,0.695749440715884
"616",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2016,74.1,9.6,10,0,999.9,0,0.657718120805369
"617",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2016,74.8,8.8,9.8,0.06,999.9,0,0.720357941834452
"618",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2016,72,3.6,10,0.03,999.9,0,0.601789709172259
"619",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2016,74.9,7.6,10,0,999.9,0,0.447427293064877
"620",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2016,77.3,7.8,10,0,999.9,0,0.626398210290828
"621",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2016,73.1,7.5,10,0,999.9,0,0.48993288590604
"622",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2016,75,3.8,10,0.24,999.9,0,0.713646532438479
"623",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2016,74,6.5,8.8,0,999.9,0,0.740492170022371
"624",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2016,70.8,9.3,9.6,0,999.9,0,0.718120805369127
"625",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2016,74,7.4,10,0,999.9,0,0.664429530201342
"626",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2016,67.8,12.7,10,0.03,999.9,0,0.563758389261745
"627",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2016,62.4,11.4,10,0.02,999.9,0,0.498881431767338
"628",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2016,57.3,9.4,9.7,0.01,999.9,0,0.272930648769575
"629",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2016,62.7,13.7,8.6,0.52,999.9,0,0.425055928411633
"630",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2016,63.3,12.5,7.8,0.72,999.9,0,0.58165548098434
"631",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2016,62.1,6.2,9.1,0.1,999.9,0,0.778523489932886
"632",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2016,61.9,6,8.4,1.29,999.9,0,0.436241610738255
"633",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2016,63.7,3.9,9.9,0,999.9,0,0.579418344519016
"634",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2016,66.7,7,10,0,999.9,0,0.516778523489933
"635",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2016,72.2,9.4,10,0,999.9,0,0.655480984340045
"636",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2016,67.8,3.5,8.3,0.06,999.9,0,0.541387024608501
"637",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2016,67,9.3,10,0.7,999.9,0,0.785234899328859
"638",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2016,54.1,5.8,10,0,999.9,0,0.45413870246085
"639",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2016,56.7,6.2,10,0,999.9,0,0.380313199105145
"640",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2016,59.8,5.6,10,0,999.9,0,0.469798657718121
"641",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2016,66.5,8,10,0,999.9,0,0.413870246085011
"642",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2016,63.8,10,8.7,0.01,999.9,0,0.521252796420582
"643",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2016,49.6,6.6,10,0.5,999.9,0,0.404921700223714
"644",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2016,53.9,5.3,10,0,999.9,0,0.691275167785235
"645",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2016,61.4,10,9.1,0,999.9,0,0.695749440715884
"646",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2016,69.4,7.8,8.6,0.54,999.9,0,0.619686800894855
"647",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2016,73.6,12.6,10,0,999.9,0,0.682326621923937
"648",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2016,74.3,14.2,10,0,999.9,0,0.586129753914989
"649",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2016,62.3,3.5,10,0,999.9,0,0.447427293064877
"650",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2016,57,10.2,10,0,999.9,0,0.458612975391499
"651",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2016,49.5,11.5,10,0,999.9,0,0.554809843400447
"652",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2016,48,6.2,10,0,999.9,0,0.583892617449664
"653",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2016,58,8.2,10,0,999.9,0,0.610738255033557
"654",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2016,54.3,8.4,10,0,999.9,0,0.574944071588367
"655",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2016,48.5,5.3,10,0,999.9,0,0.498881431767338
"656",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2016,48.3,9.9,7.5,0.23,999.9,0,0.416107382550336
"657",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2016,49,7.4,7,0.63,999.9,0,0.485458612975392
"658",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2016,51.6,7.2,9.8,0,999.9,0,0.648769574944072
"659",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2016,67.1,10.7,9.9,0,999.9,0,0.713646532438479
"660",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2016,56.2,10.1,9.5,0.3,999.9,0,0.612975391498881
"661",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2016,50.4,6.9,10,0,999.9,0,0.794183445190157
"662",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2016,67.1,9.5,10,0,999.9,0,0.890380313199105
"663",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2016,64.6,3.7,7.8,0,999.9,0,0.530201342281879
"664",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2016,57.8,5.3,5.5,0.3,999.9,0,0.606263982102908
"665",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2016,54.9,4.6,10,0,999.9,0,0.606263982102908
"666",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2016,56.1,6.2,10,0,999.9,0,0.691275167785235
"667",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2016,58.3,3.5,10,0,999.9,0,0.539149888143177
"668",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2016,57.6,4.8,10,0,999.9,0,0.503355704697987
"669",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2016,57.1,7.4,9.9,0.01,999.9,0,0.295302013422819
"670",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2016,51.5,8.8,10,0.01,999.9,0,0.375838926174497
"671",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2016,51.3,10.8,10,0,999.9,0,0.472035794183445
"672",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2016,51.4,12.4,10,0,999.9,0,0.63758389261745
"673",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2016,45.3,7.1,10,0,999.9,0,0.601789709172259
"674",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2016,45.7,8.9,10,0,999.9,0,0.331096196868009
"675",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2016,49,8,10,0,999.9,0,0.353467561521253
"676",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2016,48.2,3,6.8,0,999.9,1,0.447427293064877
"677",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2016,49.6,2.9,8.3,0,999.9,0,0.577181208053691
"678",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2016,58.2,9.8,8.8,0,999.9,0,0.666666666666667
"679",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2016,62.8,13.7,9.8,0,999.9,0,0.630872483221476
"680",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2016,38.9,17.7,10,0.12,999.9,0,0.366890380313199
"681",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2016,30.6,8.9,10,0,999.9,0,0.337807606263982
"682",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2016,32,4.5,10,0,999.9,0,0.38255033557047
"683",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2016,35.5,4.9,10,0,999.9,0,0.469798657718121
"684",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2016,40.7,8.5,4.9,0.1,999.9,0,0.41834451901566
"685",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2016,41.3,8.2,7.7,0.11,999.9,0,0.0492170022371365
"686",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2016,39,6.9,8.7,0,999.9,0,0.395973154362416
"687",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2016,40,6.3,9.9,0,999.9,0,0.463087248322148
"688",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2016,39.4,8.1,6.6,0,999.9,0,0.404921700223714
"689",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2016,46.3,13.3,7.7,0.36,999.9,0,0.404921700223714
"690",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2016,51.5,11.6,9.5,0.65,999.9,0,0.416107382550336
"691",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2016,42.1,8.6,9.8,0,999.9,0,0.413870246085011
"692",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,38.9,12.4,9.8,0,999.9,0,0.686800894854586
"693",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,38.6,7.7,9.9,0.02,999.9,0,0.718120805369127
"694",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,34.5,6.3,10,0,999.9,0,0.550335570469799
"695",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,33,3.6,7,0,5.1,1,0.1834451901566
"696",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,33.4,8.1,6.1,0.45,2,0,0.366890380313199
"697",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,34.2,5.9,4.5,0,1.2,0,0.393736017897092
"698",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,28.1,12.9,10,0,999.9,0,0.331096196868009
"699",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,22.3,15,9.6,0,999.9,0,0.210290827740492
